{1,1,1,1,1,1,1,1,1,2,4,8,16}
{1,1,1,1,1,1,1,1,2,2,4,8,16}
{1,1,1,1,1,1,1,2,2,2,4,8,16}
{1,1,1,1,1,1,2,2,2,2,4,8,16}
{1,1,1,1,1,2,2,2,2,2,4,8,16}
{1,1,1,1,1,1,1,1,2,3,4,8,16}
{1,1,1,1,1,1,1,2,2,3,4,8,16}
{1,1,1,1,1,1,2,2,2,3,4,8,16}
{1,1,1,1,1,2,2,2,2,3,4,8,16}
{1,1,1,1,1,1,2,2,3,3,4,8,16}
{1,1,1,1,1,2,2,2,3,3,4,8,16}
{1,1,1,1,2,2,2,2,3,3,4,8,16}
{1,1,1,1,2,2,2,3,3,3,4,8,16}
{1,1,1,1,1,1,1,2,2,4,4,8,16}
{1,1,1,1,1,1,2,2,2,4,4,8,16}
{1,1,1,1,1,2,2,2,2,4,4,8,16}
{1,1,1,1,1,1,2,2,3,4,4,8,16}
{1,1,1,1,1,2,2,2,3,4,4,8,16}
{1,1,1,1,2,2,2,2,3,4,4,8,16}
{1,1,1,1,1,2,2,3,3,4,4,8,16}
{1,1,1,1,2,2,2,3,3,4,4,8,16}
{1,1,1,2,2,2,3,3,3,4,4,8,16}
{1,1,1,1,1,2,2,2,4,4,4,8,16}
{1,1,1,1,2,2,2,2,4,4,4,8,16}
{1,1,1,1,2,2,2,3,4,4,4,8,16}
{1,1,1,2,2,2,3,3,4,4,4,8,16}
{1,1,1,1,1,1,1,2,2,4,5,8,16}
{1,1,1,1,1,1,2,2,2,4,5,8,16}
{1,1,1,1,1,2,2,2,2,4,5,8,16}
{1,1,1,1,1,1,1,2,3,4,5,8,16}
{1,1,1,1,1,1,2,2,3,4,5,8,16}
{1,1,1,1,1,2,2,2,3,4,5,8,16}
{1,1,1,1,2,2,2,2,3,4,5,8,16}
{1,1,1,1,1,2,2,3,3,4,5,8,16}
{1,1,1,1,2,2,2,3,3,4,5,8,16}
{1,1,1,2,2,2,3,3,3,4,5,8,16}
{1,1,1,1,1,2,2,2,4,4,5,8,16}
{1,1,1,1,2,2,2,2,4,4,5,8,16}
{1,1,1,1,1,2,2,3,4,4,5,8,16}
{1,1,1,1,2,2,2,3,4,4,5,8,16}
{1,1,1,1,2,2,3,3,4,4,5,8,16}
{1,1,1,2,2,2,3,3,4,4,5,8,16}
{1,1,1,2,2,2,3,4,4,4,5,8,16}
{1,1,1,1,2,2,2,4,4,5,5,8,16}
{1,1,1,2,2,2,3,4,4,5,5,8,16}
