{1,2,3,4,5,6,7,8,9,16,32,64}
{1,2,3,4,5,6,7,8,16,24,32,64}
{1,2,3,4,5,6,7,8,16,25,32,64}
{1,2,3,4,5,6,7,8,16,32,56,64}
{1,2,3,4,5,6,7,8,16,32,57,64}
{1,2,3,4,5,6,7,8,16,32,64,120}
{1,2,3,4,5,6,7,8,16,32,64,121}
{1,2,3,4,5,6,8,9,10,16,32,64}
{1,2,3,4,5,6,8,9,14,16,32,64}
{1,2,3,4,5,6,8,9,16,17,32,64}
{1,2,3,4,5,6,8,9,16,18,32,64}
{1,2,3,4,5,6,8,9,16,22,32,64}
{1,2,3,4,5,6,8,9,16,23,32,64}
{1,2,3,4,5,6,8,9,16,24,32,64}
{1,2,3,4,5,6,8,9,16,26,32,64}
{1,2,3,4,5,6,8,9,16,30,32,64}
{1,2,3,4,5,6,8,9,16,32,48,64}
{1,2,3,4,5,6,8,9,16,32,49,64}
{1,2,3,4,5,6,8,9,16,32,50,64}
{1,2,3,4,5,6,8,9,16,32,54,64}
{1,2,3,4,5,6,8,9,16,32,55,64}
{1,2,3,4,5,6,8,9,16,32,56,64}
{1,2,3,4,5,6,8,9,16,32,58,64}
{1,2,3,4,5,6,8,9,16,32,62,64}
{1,2,3,4,5,6,8,9,16,32,64,112}
{1,2,3,4,5,6,8,9,16,32,64,113}
{1,2,3,4,5,6,8,9,16,32,64,114}
{1,2,3,4,5,6,8,9,16,32,64,118}
{1,2,3,4,5,6,8,9,16,32,64,119}
{1,2,3,4,5,6,8,9,16,32,64,120}
{1,2,3,4,5,6,8,9,16,32,64,122}
{1,2,3,4,5,6,8,9,16,32,64,126}
{1,2,3,4,5,6,8,15,16,23,32,64}
{1,2,3,4,5,6,8,15,16,24,32,64}
{1,2,3,4,5,6,8,15,16,25,32,64}
{1,2,3,4,5,6,8,15,16,32,48,64}
{1,2,3,4,5,6,8,15,16,32,49,64}
{1,2,3,4,5,6,8,15,16,32,55,64}
{1,2,3,4,5,6,8,15,16,32,56,64}
{1,2,3,4,5,6,8,15,16,32,57,64}
{1,2,3,4,5,6,8,15,16,32,64,112}
{1,2,3,4,5,6,8,15,16,32,64,113}
{1,2,3,4,5,6,8,15,16,32,64,119}
{1,2,3,4,5,6,8,15,16,32,64,120}
{1,2,3,4,5,6,8,15,16,32,64,121}
{1,2,3,4,5,6,8,16,24,32,40,64}
{1,2,3,4,5,6,8,16,24,32,41,64}
{1,2,3,4,5,6,8,16,24,32,47,64}
{1,2,3,4,5,6,8,16,24,32,64,96}
{1,2,3,4,5,6,8,16,24,32,64,97}
{1,2,3,4,5,6,8,16,24,32,64,103}
{1,2,3,4,5,6,8,16,24,32,64,104}
{1,2,3,4,5,6,8,16,24,32,64,105}
{1,2,3,4,5,6,8,16,24,32,64,111}
{1,2,3,4,5,6,8,16,25,32,41,64}
{1,2,3,4,5,6,8,16,25,32,42,64}
{1,2,3,4,5,6,8,16,25,32,46,64}
{1,2,3,4,5,6,8,16,25,32,47,64}
{1,2,3,4,5,6,8,16,25,32,64,97}
{1,2,3,4,5,6,8,16,25,32,64,98}
{1,2,3,4,5,6,8,16,25,32,64,102}
{1,2,3,4,5,6,8,16,25,32,64,103}
{1,2,3,4,5,6,8,16,25,32,64,104}
{1,2,3,4,5,6,8,16,25,32,64,105}
{1,2,3,4,5,6,8,16,25,32,64,106}
{1,2,3,4,5,6,8,16,25,32,64,110}
{1,2,3,4,5,6,8,16,25,32,64,111}
{1,2,3,4,5,6,8,16,31,32,47,64}
{1,2,3,4,5,6,8,16,31,32,64,103}
{1,2,3,4,5,6,8,16,31,32,64,104}
{1,2,3,4,5,6,8,16,31,32,64,105}
{1,2,3,4,5,6,8,16,31,32,64,111}
{1,2,3,4,5,6,8,16,32,56,64,88}
{1,2,3,4,5,6,8,16,32,56,64,89}
{1,2,3,4,5,6,8,16,32,56,64,95}
{1,2,3,4,5,6,8,16,32,57,64,90}
{1,2,3,4,5,6,8,16,32,57,64,94}
{1,2,3,4,5,8,9,14,15,16,32,64}
{1,2,3,4,5,8,9,14,16,17,32,64}
{1,2,3,4,5,8,9,14,16,18,32,64}
{1,2,3,4,5,8,9,14,16,22,32,64}
{1,2,3,4,5,8,9,14,16,30,32,64}
{1,2,3,4,5,8,9,14,16,31,32,64}
{1,2,3,4,5,8,9,14,16,32,48,64}
{1,2,3,4,5,8,9,14,16,32,49,64}
{1,2,3,4,5,8,9,14,16,32,50,64}
{1,2,3,4,5,8,9,14,16,32,54,64}
{1,2,3,4,5,8,9,14,16,32,62,64}
{1,2,3,4,5,8,9,14,16,32,63,64}
{1,2,3,4,5,8,9,14,16,32,64,112}
{1,2,3,4,5,8,9,14,16,32,64,113}
{1,2,3,4,5,8,9,14,16,32,64,114}
{1,2,3,4,5,8,9,14,16,32,64,118}
{1,2,3,4,5,8,9,14,16,32,64,126}
{1,2,3,4,5,8,9,14,16,32,64,127}
{1,2,3,4,5,8,9,16,17,30,32,64}
{1,2,3,4,5,8,9,16,17,32,33,64}
{1,2,3,4,5,8,9,16,17,32,34,64}
{1,2,3,4,5,8,9,16,17,32,38,64}
{1,2,3,4,5,8,9,16,17,32,46,64}
{1,2,3,4,5,8,9,16,17,32,62,64}
{1,2,3,4,5,8,9,16,17,32,64,96}
{1,2,3,4,5,8,9,16,17,32,64,97}
{1,2,3,4,5,8,9,16,17,32,64,98}
{1,2,3,4,5,8,9,16,17,32,64,102}
{1,2,3,4,5,8,9,16,17,32,64,110}
{1,2,3,4,5,8,9,16,17,32,64,126}
{1,2,3,4,5,8,9,16,18,20,32,64}
{1,2,3,4,5,8,9,16,18,28,32,64}
{1,2,3,4,5,8,9,16,18,32,34,64}
{1,2,3,4,5,8,9,16,18,32,35,64}
{1,2,3,4,5,8,9,16,18,32,36,64}
{1,2,3,4,5,8,9,16,18,32,38,64}
{1,2,3,4,5,8,9,16,18,32,44,64}
{1,2,3,4,5,8,9,16,18,32,46,64}
{1,2,3,4,5,8,9,16,18,32,48,64}
{1,2,3,4,5,8,9,16,18,32,49,64}
{1,2,3,4,5,8,9,16,18,32,52,64}
{1,2,3,4,5,8,9,16,18,32,60,64}
{1,2,3,4,5,8,9,16,18,32,64,96}
{1,2,3,4,5,8,9,16,18,32,64,97}
{1,2,3,4,5,8,9,16,18,32,64,98}
{1,2,3,4,5,8,9,16,18,32,64,99}
{1,2,3,4,5,8,9,16,18,32,64,100}
{1,2,3,4,5,8,9,16,18,32,64,102}
{1,2,3,4,5,8,9,16,18,32,64,108}
{1,2,3,4,5,8,9,16,18,32,64,110}
{1,2,3,4,5,8,9,16,18,32,64,112}
{1,2,3,4,5,8,9,16,18,32,64,113}
{1,2,3,4,5,8,9,16,18,32,64,116}
{1,2,3,4,5,8,9,16,18,32,64,124}
{1,2,3,4,5,8,9,16,22,26,32,64}
{1,2,3,4,5,8,9,16,22,32,38,64}
{1,2,3,4,5,8,9,16,22,32,39,64}
{1,2,3,4,5,8,9,16,22,32,42,64}
{1,2,3,4,5,8,9,16,22,32,46,64}
{1,2,3,4,5,8,9,16,22,32,48,64}
{1,2,3,4,5,8,9,16,22,32,49,64}
{1,2,3,4,5,8,9,16,22,32,50,64}
{1,2,3,4,5,8,9,16,22,32,56,64}
{1,2,3,4,5,8,9,16,22,32,58,64}
{1,2,3,4,5,8,9,16,22,32,64,96}
{1,2,3,4,5,8,9,16,22,32,64,97}
{1,2,3,4,5,8,9,16,22,32,64,98}
{1,2,3,4,5,8,9,16,22,32,64,102}
{1,2,3,4,5,8,9,16,22,32,64,103}
{1,2,3,4,5,8,9,16,22,32,64,104}
{1,2,3,4,5,8,9,16,22,32,64,106}
{1,2,3,4,5,8,9,16,22,32,64,110}
{1,2,3,4,5,8,9,16,22,32,64,112}
{1,2,3,4,5,8,9,16,22,32,64,113}
{1,2,3,4,5,8,9,16,22,32,64,114}
{1,2,3,4,5,8,9,16,22,32,64,120}
{1,2,3,4,5,8,9,16,22,32,64,122}
{1,2,3,4,5,8,9,16,30,32,46,64}
{1,2,3,4,5,8,9,16,30,32,47,64}
{1,2,3,4,5,8,9,16,30,32,48,64}
{1,2,3,4,5,8,9,16,30,32,49,64}
{1,2,3,4,5,8,9,16,30,32,50,64}
{1,2,3,4,5,8,9,16,30,32,64,96}
{1,2,3,4,5,8,9,16,30,32,64,97}
{1,2,3,4,5,8,9,16,30,32,64,98}
{1,2,3,4,5,8,9,16,30,32,64,102}
{1,2,3,4,5,8,9,16,30,32,64,110}
{1,2,3,4,5,8,9,16,30,32,64,111}
{1,2,3,4,5,8,9,16,30,32,64,112}
{1,2,3,4,5,8,9,16,30,32,64,113}
{1,2,3,4,5,8,9,16,30,32,64,114}
{1,2,3,4,5,8,9,16,32,48,64,80}
{1,2,3,4,5,8,9,16,32,48,64,81}
{1,2,3,4,5,8,9,16,32,48,64,82}
{1,2,3,4,5,8,9,16,32,48,64,86}
{1,2,3,4,5,8,9,16,32,48,64,94}
{1,2,3,4,5,8,9,16,32,49,64,81}
{1,2,3,4,5,8,9,16,32,49,64,82}
{1,2,3,4,5,8,9,16,32,49,64,86}
{1,2,3,4,5,8,9,16,32,49,64,94}
